product_id,sales_usd,quantity,price_usd,cogs_usd,date_time,account_id,country_code,account,master_id,latitude2,longitude,country2,postal_code,street_name,street_number,product_family,product_family_id,product_group,product_group_id,product_name,product_name_id,product_size,produt_type,gross_profit_usd,gross_margin_pct,year,month,year_month
2518,14153.15,924.31,15.312124720061451,6453.836399999998,2022-05-01,1936--80,PT,Cremin-Schuster,1651,41.0953745,-7.8123805,Portugal,5100-005,Manitowish,23,Oleaceae,1121,Ash,3592,Calyptronoma Griseb.,2518,Small,Indoor,7699.313600000001,0.5440000000000002,2022,5,2022-05
2608,15031.42,500.54,30.03040716026691,11544.13056,2024-02-26,1376-4515-462,CI,Hayes-Lynch,1802,5.7866228,-6.5890166,Ivory Coast,0,Cordelia,9,Scrophulariaceae,1167,Hedgehyssop,3874,Astragalus douglasii (Torr. & A. Gray) A. Gray var. douglasii,2608,Large,Indoor,3487.2894400000005,0.23200000000000004,2024,2,2024-02
2836,6446.26,224.61,28.69979074840835,3371.3939800000003,2022-05-14,2128--1,PL,Dicki Inc,2041,52.3537244,18.6995274,Poland,62-620,Susan,5195,Orchidaceae,1125,Texas Crested Coralroot,3620,Fragaria ×ananassa (Weston) Duchesne ex Rozier (pro sp.),2836,Large,Indoor,3074.86602,0.477,2022,5,2022-05
2009,19043.94,127.22,149.6929728030184,11921.506440000001,2023-06-07,2063-30170-623,TH,Kassulke Inc,1085,17.7032238,103.2317225,Thailand,41190,Center,9,Caprifoliaceae,1038,Possumhaw,3243,Neofuscelia ahtii (Essl.) Essl.,2009,Large,Outdoor,7122.433559999998,0.3739999999999999,2023,6,2023-06
2730,8333.6,931.78,8.943742085041533,3933.4592,2022-12-28,1055-1103-2060,CN,"Tillman, Stokes and Beier",2256,19.233277,109.412626,China,0,Hansons,6,Asteraceae,1020,Tree Seaside Tansy,3143,Ruta L.,2730,Small,Indoor,4400.140800000001,0.5280000000000001,2022,12,2022-12
2629,9774.85,222.24,43.98330633549316,3460.2969,2023-06-17,1324-1605-41,CN,Hand-Harris,1219,41.1846097,80.3038321,China,0,Maple Wood,665,Aspleniaceae,1019,Ruffled Spleenwort,3054,Pennisetum petiolare (Hochst.) Chiov.,2629,Small,Outdoor,6314.553100000001,0.6460000000000001,2023,6,2023-06
2636,13386.98,877.17,15.261557052794783,5073.66542,2023-10-30,2327-442009-1312,MY,"Beier, Ziemann and Keebler",1867,3.1523104,101.7178316,Malaysia,50802,Meadow Ridge,620,Crocyniaceae,1050,Crocynia Lichen,3291,Coryphantha sulcata (Engelm.) Britton & Rose,2636,Small,Outdoor,8313.314579999998,0.6209999999999999,2023,10,2023-10
2263,9383.32,507.59,18.486022183258143,8229.17164,2023-08-19,2472--631,PH,Hand Inc,1300,14.5346437,121.0133007,Philippines,6406,Loomis,48661,Cyperaceae,1053,Curtiss' Nutrush,3307,Lobelia puberula Michx. var. pauciflora Bush,2263,Large,Indoor,1154.1483599999992,0.12299999999999991,2023,8,2023-08
2424,5765.29,690.86,8.345091624931245,2254.22839,2023-12-10,2256--6,PT,"West, Steuber and Walker",1608,41.5212778,-8.1366948,Portugal,4820-560,Eastlawn,6,Myrtaceae,1117,Red Ironbark,3578,Piper dilatatum Rich.,2424,Medium,Landscape,3511.0616099999997,0.609,2023,12,2023-12
2751,11411.79,472.25,24.16472207517205,9905.43372,2022-02-22,2071--601,CN,"Trantow, Kuhn and Donnelly",2423,22.9353419,113.6587617,China,0,Lakeland,1,Apiaceae,1011,Butte Desertparsley,3028,Lipochaeta succulenta (Hook. & Arn.) DC.,2751,Medium,Indoor,1506.35628,0.13199999999999998,2022,2,2022-02
2336,5394.02,826.47,6.526576887243336,4293.6399200000005,2023-08-01,1823-39-215-230,CN,Connelly LLC,1509,31.231121,121.466039,China,0,Fieldstone,1,Fabaceae,1066,Riverbar Bird's-foot Trefoil,3416,Crypsis alopecuroides (Piller & Mitterp.) Schrad.,2336,Small,Landscape,1100.38008,0.20399999999999996,2023,8,2023-08
2199,12615.93,290.85,43.376070139247034,5790.71187,2022-04-23,1799-83420-000-6331,CA,Quitzon and Sons,2251,49.18306,-119.5524,Canada,E5L,Elka,4626,Fabaceae,1066,Drew's Silky Lupine,3388,Suaeda tampicensis (Standl.) Standl.,2199,Small,Landscape,6825.21813,0.541,2022,4,2022-04
2231,13674.09,265.09,51.582820928741185,4703.886959999999,2023-09-25,2129-S3N-63,PH,Hammes-VonRueden,2521,11.042265,123.9418261,Philippines,5016,Cody,552,Solorinellaceae,1171,Solorinella Lichen,3903,Ranunculus sceleratus L. var. multifidus Nutt.,2231,Medium,Outdoor,8970.20304,0.656,2023,9,2023-09
2822,16112.84,293.68,54.86529555979297,8088.64568,2022-10-03,1706--50,AR,"Metz, Murphy and Terry",1462,-36.5337379,-64.0106073,Argentina,6326,Dahle,725,Zingiberaceae,1194,Mango Ginger,3951,Mentha spicata L.,2822,Large,Landscape,8024.1943200000005,0.49800000000000005,2022,10,2022-10
2545,6228.75,603.07,10.328403004626328,4129.66125,2023-04-13,1726-2821-20,ZA,"Kling, Stiedemann and Bradtke",2550,-29.4169973,24.7380385,South Africa,9987,Armistice,7,Brassicaceae,1027,Rough Draba,3201,Melica montezumae Piper,2545,Large,Indoor,2099.08875,0.33699999999999997,2023,4,2023-04
2748,14225.12,169.31,84.01819148307838,5889.1996800000015,2024-01-11,2417--3016,AR,Larson-Fritsch,1793,-33.9162938,-64.3897946,Argentina,6140,Manley,77,Umbilicariaceae,1185,Crusty Navel Lichen,3919,Ancistrocactus scheeri (Salm-Dyck) Britton & Rose,2748,Large,Outdoor,8335.92032,0.586,2024,1,2024-01
2053,11949.77,993.06,12.033280969931324,3979.2734100000002,2022-10-12,1450--1,PH,Bergnaum-Casper,1127,9.600306,124.105576,Philippines,6304,Quincy,49,Onagraceae,1122,Farewell To Spring,3598,Cyperus trinervis R. Br.,2053,Small,Landscape,7970.496590000001,0.667,2022,10,2022-10
2229,11358.94,645.41,17.59957236485335,9870.91886,2023-07-13,1978--8787,CI,Wisozk-Jenkins,2277,7.6730918,-5.5722297,Ivory Coast,0,Grasskamp,2685,Asteraceae,1020,Eared Indian Plantain,3079,Cladonia humilis (With.) J.R. Laundon,2229,Small,Outdoor,1488.0211400000007,0.13100000000000006,2023,7,2023-07
2846,16870.58,511.0,33.014833659491195,5145.526900000002,2023-09-06,1005-98-285-90169,CN,Wunsch-Bartoletti,1876,24.3482735,116.6988851,China,0,Dexter,3,Linaceae,1100,Asian Flax,3543,Syagrus Mart.,2846,Small,Outdoor,11725.053100000001,0.695,2023,9,2023-09
2536,14527.67,404.3,35.932896364086076,11418.748620000002,2022-01-05,2331--76,PH,Sawayn and Sons,1242,8.972681,125.408732,Philippines,8601,Buell,467,Saxifragaceae,1166,Heartleaf Saxifrage,3855,Rhynchosia michauxii Vail,2536,Large,Indoor,3108.921379999998,0.21399999999999986,2022,1,2022-01
2223,7091.32,665.26,10.659471484832997,4807.91496,2023-07-03,1936--80,PT,Cremin-Schuster,1651,41.0953745,-7.8123805,Portugal,5100-005,Manitowish,23,Rubiaceae,1161,Fevertree,3833,Cyperus tenuis Sw.,2223,Medium,Indoor,2283.4050399999996,0.32199999999999995,2023,7,2023-07
2475,14854.2,304.83,48.729455762228135,9075.916200000001,2023-03-07,1347-3500-15,PL,Kshlerin-Padberg,1373,52.322296,18.3838669,Poland,62-563,Clove,7475,Cistaceae,1042,Pineland Pinweed,3271,Laelia Lindl.,2475,Small,Outdoor,5778.283799999999,0.38899999999999996,2023,3,2023-03
2484,17606.07,431.0,40.84935034802784,7024.82193,2022-12-21,2618--14098,VN,Wisozk LLC,1394,20.1276773,105.6691136,Vietnam,0,Londonderry,9,Lamiaceae,1091,Mexican Skullcap,3499,Lecidea plebeja Nyl.,2484,Medium,Outdoor,10581.24807,0.601,2022,12,2022-12
2687,13993.99,245.14,57.08570612711104,5219.758269999999,2022-02-02,1679--68976,CN,"Beahan, Mohr and Hyatt",1679,46.748522,82.978928,China,0,6th,68976,Rosaceae,1160,Peach,3820,Clarkia speciosa F.H. Lewis & M.E. Lewis,2687,Medium,Landscape,8774.23173,0.627,2022,2,2022-02
2768,15225.0,326.43,46.64093373770793,10063.725,2023-06-08,1705-39470-000-7,SA,"Sauer, Wolf and Goodwin",1870,25.3141558,49.6299077,Saudi Arabia,0,Ronald Regan,4172,Gentianaceae,1071,Chiricahua Mountain Dwarf Gentian,3450,Hackelia hispida (A. Gray) I.M. Johnst. var. hispida,2768,Small,Indoor,5161.275,0.33899999999999997,2023,6,2023-06
2720,5221.2,312.56,16.70463271051958,2406.9732,2023-08-17,1856--35,CN,Mante-Thiel,1001,31.223878,121.524135,China,0,Huxley,9563,Rhamnaceae,1157,Mt. Vision Ceanothus,3792,Zephyranthes grandiflora Lindl.,2720,Medium,Outdoor,2814.2268,0.539,2023,8,2023-08
2006,18615.55,900.21,20.679119316603902,15767.37085,2023-03-29,1059-6454-4,CN,Lockman LLC,1053,28.570101,115.797775,China,0,Rowland,65313,Thelypteridaceae,1180,Resinous Maiden Fern,3913,Oryza glaberrima Steud.,2006,Small,Landscape,2848.17915,0.153,2023,3,2023-03
2779,19480.15,987.14,19.73392831817169,16538.64735,2024-02-29,1670--6858,CN,"Ortiz, Johnson and Paucek",1520,30.5859716,114.2689545,China,0,Hansons,195,Malpighiaceae,1106,Cafe Falso,3554,Centaurea uniflora Turra ssp. nervosa (Willd.) Bonnier & Layens,2779,Large,Outdoor,2941.502650000002,0.1510000000000001,2024,2,2024-02
2756,12947.77,18.49,700.257977285019,5179.108,2022-12-14,2164--29,KR,"Schroeder, Mann and King",1959,34.9904542,126.4816856,South Korea,0,Grover,3,Fabaceae,1066,Fleshy Lupine,3393,Carex serpenticola P. Zika,2756,Small,Indoor,7768.662,0.6,2022,12,2022-12
2811,16493.81,994.38,16.58702910356202,7884.041180000001,2022-02-01,1469-73179-4,US,Fay Inc,1197,41.1399814,-104.8202462,United States,82007,Dahle,8528,Hookeriaceae,1081,Hookeria Moss,3463,Acacia boomanii Maiden,2811,Small,Indoor,8609.768820000001,0.522,2022,2,2022-02
2295,19636.64,795.02,24.69955472818294,14197.290719999999,2024-02-13,1339--81497,CN,Kozey-Roberts,2383,32.060255,118.796877,China,0,Blaine,4012,Fabaceae,1066,Velvet Leaf Senna,3431,Sairocarpus elmeri (Rothm.) D.A. Sutton,2295,Large,Landscape,5439.34928,0.277,2024,2,2024-02
2356,14312.59,93.81,152.56998187826457,7700.173419999999,2023-01-04,1215--83,FR,Simonis-Gutmann,1198,47.3591366,2.8002946,France,45922 CEDEX 9,Kinsman,3932,Poaceae,1140,Black Bristlegrass,3665,Tragopogon ×neohybridus Farw.,2356,Small,Outdoor,6612.416580000001,0.4620000000000001,2023,1,2023-01
2243,15182.53,376.48,40.32758712282193,7697.542710000001,2023-04-04,1340-L2T-53,US,Grady and Sons,1112,38.889471,-77.0578855,United States,20566,Springs,336,Rosaceae,1160,Strawberry,3827,Rosa stellata Wooton ssp. stellata,2243,Large,Outdoor,7484.98729,0.493,2023,4,2023-04
2659,7909.32,894.32,8.843948474818855,4128.66504,2022-08-07,1405-32-708-7313,CN,Watsica LLC,1218,32.905305,101.755566,China,0,Canary,4355,Asteraceae,1020,Ward's False Goldenweed,3146,Veronica prostrata L.,2659,Large,Outdoor,3780.65496,0.478,2022,8,2022-08
2039,19889.48,626.54,31.744948447026527,14380.09404,2023-01-18,1229-8404-32,HR,Purdy-Stark,1021,45.4075606,13.9651276,Croatia,52420,Grayhawk,728,Asteraceae,1020,Sneezeweed,3136,Myosurus cupulatus S. Watson,2039,Small,Landscape,5509.38596,0.27699999999999997,2023,1,2023-01
2029,12218.05,797.71,15.316405711348734,8161.6574,2024-02-27,2036--8,BR,"Dach, Nicolas and Paucek",1496,-29.8990311,-51.0536949,Brazil,94000-000,Mosinee,7003,Rosaceae,1160,Shinyleaf Meadowsweet,3824,Eriogonum annuum Nutt.,2029,Large,Landscape,4056.392599999999,0.33199999999999996,2024,2,2024-02
2549,9906.42,427.89,23.15179134824371,5844.7878,2023-04-25,1161--383,CN,"Ziemann, Nicolas and Turcotte",2367,31.038781,114.5465571,China,0,Heath,927,Lamiaceae,1091,Heartleaf Skullcap,3496,Erythrina poeppigiana (Walp.) O.F. Cook,2549,Small,Outdoor,4061.6322,0.41,2023,4,2023-04
2082,16073.44,736.16,21.83416648554662,13357.028639999999,2023-01-24,2563--45,BR,Nitzsche-Purdy,1138,-15.8916202,-52.2618826,Brazil,78600-000,Meadow Valley,41455,Orchidaceae,1125,Guadeloupe Bonnet Orchid,3614,Lotus benthamii Greene,2082,Small,Indoor,2716.411360000002,0.16900000000000012,2023,1,2023-01
2029,19222.61,547.45,35.11299662069595,8400.28057,2024-01-04,1605-96799-4791,CN,Walsh-Beer,2213,1.3573565,103.8832261,China,0,Tony,197,Rosaceae,1160,Shinyleaf Meadowsweet,3824,Eriogonum annuum Nutt.,2029,Large,Landscape,10822.32943,0.563,2024,1,2024-01
2883,12991.84,228.63,56.82473866071819,6093.17296,2023-09-26,1930-94174 CEDEX-3,BR,Hickle Group,1280,-24.068741,-46.6512239,Brazil,11730-000,Jenifer,42,Verbenaceae,1189,Threespike Fiddlewood,3931,Richardia brasiliensis Gomes,2883,Small,Indoor,6898.66704,0.531,2023,9,2023-09
2645,14319.25,234.48,61.06810815421358,8505.6345,2024-03-14,1076-61015 CEDEX-8,FR,"Medhurst, Bogan and Goodwin",1845,48.8493975,2.4751086,France,94129 CEDEX,Katie,243,Fabaceae,1066,Spiny Milkvetch,3423,Poeltinula cerebrina (DC.) Hafellner,2645,Large,Indoor,5813.6155,0.40599999999999997,2024,3,2024-03
2600,13689.35,24.08,568.4946013289037,11088.373500000002,2022-01-23,1789-95860-000-4,TH,Stiedemann Inc,1074,16.5235265,102.0832543,Thailand,40130,Jackson,78947,Pyrenulaceae,1153,Anthracothecium Lichen,3773,Sanicula crassicaulis Poepp. ex DC. var. tripartita (Suksd.) H. Wolff,2600,Large,Landscape,2600.976499999999,0.18999999999999992,2022,1,2022-01
2611,8878.22,768.86,11.54725177535572,5966.163839999999,2022-10-19,1417--92,JP,Rempel Inc,1041,39.2783775,140.4636669,Japan,871-0921,Algoma,9,Poaceae,1140,Pumpelly's Brome,3705,Parmelinopsis spumosa (Asah.) Elix & Hale,2611,Small,Outdoor,2912.05616,0.328,2022,10,2022-10
2557,14858.93,336.12,44.2072176603594,7949.52755,2022-07-04,1378-963-4603-13122,TH,Schimmel-Mayert,1109,15.5885562,103.98402,Thailand,45140,School,5651,Lamiaceae,1091,Thistle Sage,3506,Galium munzii Hilend & J.T. Howell,2557,Medium,Landscape,6909.4024500000005,0.465,2022,7,2022-07
2183,16155.54,737.5,21.905816949152545,6009.860880000001,2022-06-10,2540--33175,CR,Cole Inc,1537,9.477773,-84.2662901,Costa Rica,60901,Oak,7,Caryophyllaceae,1039,Valley Schiedea,3257,Limosella pubiflora Pennell,2183,Small,Outdoor,10145.67912,0.628,2022,6,2022-06
2487,15239.89,597.03,25.52617121417684,8336.219829999998,2023-08-26,1856--35,CN,Mante-Thiel,1001,31.223878,121.524135,China,0,Huxley,9563,Polygonaceae,1143,White Mountain Buckwheat,3750,Sphagnum lescurii Sull.,2487,Small,Indoor,6903.670170000001,0.4530000000000001,2023,8,2023-08
2067,10864.58,943.04,11.520805055989142,5638.71702,2023-04-07,1168-137 24-56,CA,"Jacobson, Koch and Emmerich",2456,50.2536,-96.06116,Canada,H4S,Talmadge,6935,Iridaceae,1088,Wild Iris,3484,Thelotrema lepadinum (Ach.) Ach.,2067,Small,Landscape,5225.86298,0.481,2023,4,2023-04
2941,18638.45,791.88,23.536962671111787,7008.057200000001,2023-11-05,2188-65765-000-176,PH,Gislason-Pacocha,2278,14.4547788,120.5851587,Philippines,2133,Northport,37,Campanulaceae,1035,Lobelia,3230,Juncus brachycarpus Engelm.,2941,Large,Landscape,11630.3928,0.624,2023,11,2023-11
2754,5756.87,940.7,6.119772509833102,2273.96365,2024-03-20,2334-861-3923-14,CN,"Heaney, Schuppe and Ward",2267,40.2023282,116.2398367,China,0,3rd,2,Amblystegiaceae,1007,Compact Conardia Moss,3020,Cardamine pachystigma (S. Watson) Rollins var. pachystigma,2754,Medium,Indoor,3482.9063499999997,0.605,2024,3,2024-03
2117,10512.12,750.6,14.004956035171864,9029.91108,2022-03-07,2387--91,CO,"Moen, Shields and Johnson",1685,6.961969,-75.4190689,Colombia,52038,Buell,4,Iridaceae,1088,Abbeville Iris,3481,Ruellia caerulea Morong,2117,Large,Indoor,1482.208920000001,0.14100000000000007,2022,3,2022-03
2472,9933.63,332.54,29.87198532507367,5493.29739,2023-01-16,1611--7,CN,Raynor LLC,1446,23.5958633,120.2858846,China,0,Schmedeman,79215,Poaceae,1140,Mossgrass,3693,Tulipa clusiana DC.,2472,Large,Landscape,4440.3326099999995,0.447,2023,1,2023-01
2728,15355.08,354.4,43.326975169300226,13573.89072,2023-02-19,1850-2661-9,CN,Kuvalis Inc,1791,36.334307,99.670448,China,0,Mitchell,9,Polemoniaceae,1141,Southern Gilia,3731,Consolida regalis Gray,2728,Large,Outdoor,1781.1892800000005,0.11600000000000003,2023,2,2023-02
2624,10810.62,747.74,14.457725947521867,6410.697660000001,2023-11-19,2147--553,CR,"Ernser, Ziemann and Larson",2112,10.5943971,-85.2017554,Costa Rica,50402,Kingsford,69,Hymenophyllaceae,1085,Dotted Bristle Fern,3478,Silene tayloriae (B.L. Rob.) Hultén,2624,Medium,Outdoor,4399.92234,0.407,2023,11,2023-11
2835,5965.94,695.58,8.576928606342907,4641.501319999999,2023-05-09,1047-9414-777,CN,O'Hara-Nicolas,2237,33.6634952,112.6061178,China,0,Algoma,94165,Fabaceae,1066,Downy Beach Pea,3387,Minuartia L.,2835,Medium,Outdoor,1324.4386800000002,0.22200000000000006,2023,5,2023-05
2778,8730.31,683.69,12.769398411560793,6268.36258,2023-07-29,1848-91560-40,CN,"Muller, Jacobi and Goodwin",1133,39.525207,117.711487,China,0,Kipling,9,Fabaceae,1066,Woolly Senna,3433,Dermatocarpon Eschw.,2778,Small,Landscape,2461.9474199999995,0.282,2023,7,2023-07
2110,6986.98,274.81,25.42476620210327,2291.7294399999996,2022-04-16,1280-11730-000-42,PH,Kemmer-Pacocha,2194,13.751166,121.0645073,Philippines,4111,Vermont,6,Rosaceae,1160,Chamise,3803,Borago L.,2110,Large,Outdoor,4695.25056,0.6720000000000002,2022,4,2022-04
2807,18105.2,485.31,37.306463909665986,12872.7972,2023-04-25,1498-76110-450,TH,Kassulke Inc,1085,17.7032238,103.2317225,Thailand,41190,Center,9,Orobanchaceae,1126,California Broomrape,3622,Helenium amarum (Raf.) H. Rock var. badium (A. Gray ex S. Watson) Waterf.,2807,Medium,Indoor,5232.4028,0.289,2023,4,2023-04
2793,15145.47,804.98,18.81471589356257,7815.062519999999,2023-04-27,1767--94,CN,Hegmann Inc,1767,29.117096,110.479191,China,0,John Wall,94,Rosaceae,1160,Sargent's Apple,3823,Vulpia microstachys (Nutt.) Munro,2793,Small,Landscape,7330.407480000001,0.4840000000000001,2023,4,2023-04
2656,8473.53,585.31,14.476995096615472,2660.6884200000004,2022-08-17,1292--9,KH,Keebler-Hilpert,1676,11.142722,105.8290298,Cambodia,0,Montana,6,Liliaceae,1098,Sagebrush Mariposa Lily,3534,Calamovilfa longifolia (Hook.) Scribn. var. magna Scribn. & Merr.,2656,Large,Landscape,5812.84158,0.6859999999999999,2022,8,2022-08
2940,7117.41,193.55,36.77297855851201,5530.22757,2022-09-11,2344--7,CN,Krajcik-Rogahn,2097,38.430793,100.812859,China,0,Northport,69,Asteraceae,1020,Woolly Fleabane,3155,Verbena urticifolia L. var. leiocarpa L.M. Perry & Fernald,2940,Large,Landscape,1587.1824299999998,0.22299999999999998,2022,9,2022-09
2128,9298.29,48.53,191.59880486297138,4946.690280000001,2023-07-10,1934--98351,JP,Farrell Group,1981,36.1008689,139.5772452,Japan,347-0105,Larry,20988,Iridaceae,1088,Annual Blue-eyed Grass,3482,Lomatium marginatum (Benth.) J.M. Coult. & Rose var. purpureum Jeps.,2128,Small,Landscape,4351.59972,0.46799999999999997,2023,7,2023-07
2777,10068.53,850.21,11.842403641453288,8910.64905,2022-08-31,2260-91265 CEDEX-8266,ZA,"Ritchie, Wintheiser and McDermott",2568,-32.0078739,26.2718021,South Africa,5370,Blaine,6157,Valerianaceae,1188,Edwards Plateau Cornsalad,3925,Hypericum parvulum Greene,2777,Large,Indoor,1157.8809500000007,0.11500000000000006,2022,8,2022-08
2840,16111.54,647.61,24.878460802025913,8523.004660000002,2023-06-29,1698-89140-000-29341,FR,Ondricka-Konopelski,1930,48.8348801,2.5070548,France,94174 CEDEX,Maryland,3,Asteraceae,1020,Singleflower Knapweed,3132,Eriogonum umbellatum Torr. var. modocense (Greene) S. Stokes,2840,Small,Indoor,7588.5353399999985,0.47099999999999986,2023,6,2023-06
2316,5535.73,915.97,6.043571296003144,4932.33543,2023-02-18,1351-J0A-76,US,Klocko LLC,1702,43.0690343,-89.4245627,United States,53726,Boyd,29,Zingiberaceae,1194,Bijao,3949,Helianthus occidentalis Riddell,2316,Small,Outdoor,603.3945699999995,0.10899999999999992,2023,2,2023-02
2440,11341.36,400.3,28.332150886834874,6521.282,2024-01-28,1731--821,PH,Bergnaum-Casper,1127,9.600306,124.105576,Philippines,6304,Quincy,49,Apocynaceae,1012,Amatungulu,3037,Hygrohypnum subeugyrium (Renauld & Cardot) Broth.,2440,Medium,Indoor,4820.078,0.425,2024,1,2024-01
2025,8983.52,799.3,11.239234330038785,7914.48112,2022-05-09,2618--14098,VN,Wisozk LLC,1394,20.1276773,105.6691136,Vietnam,0,Londonderry,9,Polygonaceae,1143,Reveal's Buckwheat,3745,"Phragmites australis (Cav.) Trin. ex Steud. ssp. americanus Saltonst., P.M. Peterson & Soreng",2025,Medium,Landscape,1069.03888,0.119,2022,5,2022-05
2221,19266.24,743.34,25.918476067479215,9960.64608,2023-05-18,1512--2241,CH,"Pouros, Reinger and Wiza",1840,47.3920847,8.5382066,Switzerland,8042,Mosinee,3565,Asteraceae,1020,Changing Fleabane,3069,Echium creticum L.,2221,Large,Indoor,9305.593920000001,0.48300000000000004,2023,5,2023-05
2134,5118.39,264.48,19.352654264972777,1878.4491300000002,2022-10-17,2207--38,PL,Ortiz-Wintheiser,1836,52.6386769,22.563616,Poland,43-356,Hallows,65157,Rosaceae,1160,Catalina Ironwood,3801,Mahonia pinnata (Lag.) Fedde ssp. pinnata,2134,Large,Landscape,3239.9408700000004,0.633,2022,10,2022-10
29501,8707.51,761.78,11.43047861587335,5694.71154,2022-06-18,1582-13600-000-13,PK,Shields Inc,1065,34.0112004,71.9795856,Pakistan,43261,Cardinal,88,Hypnaceae,1086,Hypnum Moss,3479,Astragalus lentiginosus Douglas ex Hook. var. wilsonii (Greene) Barneby - fea,29501,Medium,Indoor,3012.79846,0.346,2022,6,2022-06
2571,5118.56,240.74,21.261776190080585,2769.14096,2023-03-17,2383--4012,CN,Heathcote LLC,2531,28.879936,106.935101,China,0,Sunnyside,5,Poaceae,1140,Patterson's Bluegrass,3700,Gaura neomexicana Wooton,2571,Medium,Landscape,2349.41904,0.459,2023,3,2023-03
2696,15810.88,961.31,16.447223060199104,6672.19136,2023-09-06,1535-92640-60777,CN,Runte and Sons,1492,31.920658,120.284938,China,0,Tomscot,48,Asteraceae,1020,Western Silver Aster,3149,Selaginella arenicola Underw. ssp. riddellii (Van Eselt.) R. Tryon,2696,Medium,Outdoor,9138.68864,0.5780000000000001,2023,9,2023-09
2202,13301.36,705.83,18.844991003499427,4828.393680000001,2023-03-22,1066-T6L-93,BR,"Grant, Murphy and O'Kon",1937,-3.9997372,-38.4429274,Brazil,61700-000,Columbus,92,Scrophulariaceae,1167,Snowqueen,3890,Ranunculus coloradensis (L.D. Benson) L.D. Benson,2202,Small,Outdoor,8472.96632,0.6369999999999999,2023,3,2023-03
2592,8715.54,476.15,18.304189856137775,7268.76036,2023-06-11,2041-62-620-5195,FR,"Christiansen, Schimmel and Hahn",1738,43.8324929,4.3662321,France,30034 CEDEX 1,Blackbird,89,Asteraceae,1020,Engelmann's Fleabane,3083,Sedum oreganum Nutt. ssp. tenue R.T. Clausen,2592,Small,Indoor,1446.7796400000007,0.16600000000000006,2023,6,2023-06
2922,15606.31,391.74,39.838438760402305,5852.366249999999,2023-12-16,1289-4805-458-0,CN,Green and Sons,1996,36.389401,120.44716,China,0,Di Loreto,974,Fabaceae,1066,Schaffner's Wattle,3419,Sphenopholis ×pallens (Biehler) Scribn. (pro sp.),2922,Medium,Outdoor,9753.94375,0.625,2023,12,2023-12
2223,11811.78,725.76,16.275049603174605,6968.950200000001,2023-07-18,1611--7,CN,Raynor LLC,1446,23.5958633,120.2858846,China,0,Schmedeman,79215,Rubiaceae,1161,Fevertree,3833,Cyperus tenuis Sw.,2223,Medium,Indoor,4842.8297999999995,0.4099999999999999,2023,7,2023-07
2107,17359.05,758.55,22.88451651176587,14755.192500000001,2022-03-08,1224-154648-87585,CF,Kerluke LLC,1807,5.3956496,26.4916731,Central African Republic,0,Hermina,59,Orchidaceae,1125,Wullschlaegelia,3621,Viola lanceolata L. ssp. lanceolata,2107,Large,Indoor,2603.8574999999983,0.1499999999999999,2022,3,2022-03
2420,18536.78,753.63,24.596658837891272,13921.12178,2022-09-28,1717-94704 CEDEX-3,CA,"Schulist, O'Hara and Casper",1723,49.2725714,-123.1207968,Canada,V6Z,Graceland,7,Cactaceae,1032,Roetter's Hedgehog Cactus,3221,Achnatherum hendersonii (Vasey) Barkworth,2420,Large,Indoor,4615.658219999999,0.24899999999999997,2022,9,2022-09
2111,10801.21,535.33,20.176732109166306,9472.66117,2023-04-09,2017-512 42-468,PT,Altenwerth-Morar,1744,41.0534668,-8.3490278,Portugal,4575-069,Roxbury,40857,Selaginellaceae,1168,Riddell's Spikemoss,3896,Dichanthelium boscii (Poir.) Gould & C.A. Clark,2111,Large,Landscape,1328.5488299999997,0.12299999999999998,2023,4,2023-04
2560,17413.45,62.83,277.15183829380874,11388.396300000002,2022-11-29,1616--8847,CN,"Spinka, Rogahn and Waelchi",1241,29.724692,113.900628,China,0,North,828,Crassulaceae,1049,Fingertips,3288,Carex nudata W. Boott,2560,Small,Outdoor,6025.053699999999,0.3459999999999999,2022,11,2022-11
2512,9650.68,286.32,33.70592344230232,8260.98208,2023-01-08,1555-90190-648,CN,Little LLC,2355,25.639488,115.432374,China,0,Sachs,1,Rosaceae,1160,Eelkek,3808,Collema furfuraceum (Arnold) Du Rietz var. luzonense (Rasanen) Degel.,2512,Small,Outdoor,1389.6979200000005,0.14400000000000004,2023,1,2023-01
2014,6404.35,357.98,17.89024526509861,3592.84035,2022-01-02,2587-330 02-2006,PH,Ratke-Connelly,1471,8.5015747,117.3557854,Philippines,5306,Artisan,171,Poaceae,1140,Greenland Alkaligrass,3683,Lathyrus vestitus Nutt. ssp. alefeldii (T.G. White) Broich,2014,Medium,Outdoor,2811.5096500000004,0.43900000000000006,2022,1,2022-01
2978,5684.75,791.28,7.184245778991002,2677.51725,2023-02-22,1839-67137 CEDEX-2079,PK,Heathcote-Heller,1207,31.9069842,73.2723283,Pakistan,52181,Trailsway,36,Asteraceae,1020,Threetooth Ragwort,3142,Galium verum L.,2978,Large,Outdoor,3007.23275,0.529,2023,2,2023-02
2757,11750.23,590.21,19.908557970891714,5064.3491300000005,2022-02-12,1514-9913-25,JP,"Cremin, Prohaska and Labadie",2382,33.7356633,130.7183918,Japan,822-0034,Pierstorff,104,Liliaceae,1098,Muilla,3529,Calochortus indecorus Ownbey & M. Peck,2757,Large,Landscape,6685.880869999999,0.569,2022,2,2022-02
